Start date;End date;Photovoltaics and wind [MWh];Wind offshore [MWh];Wind onshore [MWh];Photovoltaics [MWh]
Jan 11, 2024 6:00 AM;Jan 11, 2024 7:00 AM;7,331.25;2,363.25;4,968.00;0.00
Jan 11, 2024 7:00 AM;Jan 11, 2024 8:00 AM;8,045.50;2,629.50;5,416.00;0.00
Jan 11, 2024 8:00 AM;Jan 11, 2024 9:00 AM;9,492.25;2,699.25;5,859.50;933.50
Jan 11, 2024 9:00 AM;Jan 11, 2024 10:00 AM;13,654.25;2,754.50;5,886.75;5,013.00
Jan 11, 2024 10:00 AM;Jan 11, 2024 11:00 AM;18,302.25;2,586.50;5,614.50;10,101.25
Jan 11, 2024 11:00 AM;Jan 11, 2024 12:00 PM;21,124.25;2,450.00;4,814.75;13,859.50
Jan 11, 2024 12:00 PM;Jan 11, 2024 1:00 PM;21,623.25;2,375.75;4,284.75;14,962.75
Jan 11, 2024 1:00 PM;Jan 11, 2024 2:00 PM;19,893.75;2,376.50;4,156.50;13,360.75
Jan 11, 2024 2:00 PM;Jan 11, 2024 3:00 PM;15,627.00;2,038.25;4,218.25;9,370.50
Jan 11, 2024 3:00 PM;Jan 11, 2024 4:00 PM;10,636.25;1,851.50;4,525.25;4,259.50
Jan 11, 2024 4:00 PM;Jan 11, 2024 5:00 PM;7,184.75;1,655.25;5,007.25;522.25
Jan 11, 2024 5:00 PM;Jan 11, 2024 6:00 PM;6,569.25;1,437.50;5,131.75;0.00
Jan 11, 2024 6:00 PM;Jan 11, 2024 7:00 PM;5,985.75;1,187.75;4,798.00;0.00
Jan 11, 2024 7:00 PM;Jan 11, 2024 8:00 PM;5,250.00;922.00;4,328.00;0.00
Jan 11, 2024 8:00 PM;Jan 11, 2024 9:00 PM;4,639.75;696.25;3,943.50;0.00
Jan 11, 2024 9:00 PM;Jan 11, 2024 10:00 PM;4,033.75;540.00;3,493.75;0.00
Jan 11, 2024 10:00 PM;Jan 11, 2024 11:00 PM;3,519.00;487.75;3,031.25;0.00
Jan 11, 2024 11:00 PM;Jan 12, 2024 12:00 AM;3,157.50;529.50;2,628.00;0.00
Jan 12, 2024 12:00 AM;Jan 12, 2024 1:00 AM;2,956.50;515.00;2,441.50;0.00
Jan 12, 2024 1:00 AM;Jan 12, 2024 2:00 AM;3,353.75;894.50;2,459.25;0.00
Jan 12, 2024 2:00 AM;Jan 12, 2024 3:00 AM;3,816.50;1,331.00;2,485.50;0.00
Jan 12, 2024 3:00 AM;Jan 12, 2024 4:00 AM;4,391.50;1,830.00;2,561.50;0.00
Jan 12, 2024 4:00 AM;Jan 12, 2024 5:00 AM;4,989.00;2,285.00;2,704.00;0.00
Jan 12, 2024 5:00 AM;Jan 12, 2024 6:00 AM;6,251.00;3,030.50;3,220.50;0.00
Jan 12, 2024 6:00 AM;Jan 12, 2024 7:00 AM;7,192.75;3,671.00;3,521.75;0.00
Jan 12, 2024 7:00 AM;Jan 12, 2024 8:00 AM;7,472.75;3,930.75;3,542.00;0.00
Jan 12, 2024 8:00 AM;Jan 12, 2024 9:00 AM;8,401.00;4,141.75;3,819.25;440.00
Jan 12, 2024 9:00 AM;Jan 12, 2024 10:00 AM;10,582.00;4,290.25;3,916.50;2,375.25
Jan 12, 2024 10:00 AM;Jan 12, 2024 11:00 AM;13,689.00;4,379.50;4,483.75;4,825.75
Jan 12, 2024 11:00 AM;Jan 12, 2024 12:00 PM;15,811.75;4,379.75;4,994.50;6,437.50
Jan 12, 2024 12:00 PM;Jan 12, 2024 1:00 PM;17,133.50;4,583.50;5,582.00;6,968.00
Jan 12, 2024 1:00 PM;Jan 12, 2024 2:00 PM;17,498.25;4,843.00;6,286.75;6,368.50
Jan 12, 2024 2:00 PM;Jan 12, 2024 3:00 PM;16,248.75;4,575.50;6,995.75;4,677.50
Jan 12, 2024 3:00 PM;Jan 12, 2024 4:00 PM;14,370.75;4,582.25;7,677.25;2,111.25
Jan 12, 2024 4:00 PM;Jan 12, 2024 5:00 PM;13,276.50;4,517.00;8,474.25;285.25
Jan 12, 2024 5:00 PM;Jan 12, 2024 6:00 PM;13,726.75;4,324.25;9,402.50;0.00
Jan 12, 2024 6:00 PM;Jan 12, 2024 7:00 PM;14,323.50;4,107.50;10,216.00;0.00
Jan 12, 2024 7:00 PM;Jan 12, 2024 8:00 PM;14,670.25;3,890.00;10,780.25;0.00
Jan 12, 2024 8:00 PM;Jan 12, 2024 9:00 PM;15,017.25;3,680.25;11,337.00;0.00
Jan 12, 2024 9:00 PM;Jan 12, 2024 10:00 PM;15,455.25;3,489.50;11,965.75;0.00
Jan 12, 2024 10:00 PM;Jan 12, 2024 11:00 PM;15,924.50;3,356.25;12,568.25;0.00
Jan 12, 2024 11:00 PM;Jan 13, 2024 12:00 AM;16,599.25;3,341.75;13,257.50;0.00
Jan 13, 2024 12:00 AM;Jan 13, 2024 1:00 AM;15,212.75;3,728.75;11,484.00;0.00
Jan 13, 2024 1:00 AM;Jan 13, 2024 2:00 AM;15,854.25;3,774.00;12,080.25;0.00
Jan 13, 2024 2:00 AM;Jan 13, 2024 3:00 AM;17,325.75;4,537.25;12,788.50;0.00
Jan 13, 2024 3:00 AM;Jan 13, 2024 4:00 AM;18,609.50;5,249.00;13,360.50;0.00
Jan 13, 2024 4:00 AM;Jan 13, 2024 5:00 AM;20,103.25;5,538.00;14,565.25;0.00
Jan 13, 2024 5:00 AM;Jan 13, 2024 6:00 AM;21,483.50;5,611.50;15,872.00;0.00
Jan 13, 2024 6:00 AM;Jan 13, 2024 7:00 AM;22,002.50;5,335.25;16,667.25;0.00
Jan 13, 2024 7:00 AM;Jan 13, 2024 8:00 AM;22,548.75;5,023.25;17,525.50;0.00
Jan 13, 2024 8:00 AM;Jan 13, 2024 9:00 AM;24,626.75;5,133.00;19,226.25;267.50
Jan 13, 2024 9:00 AM;Jan 13, 2024 10:00 AM;27,035.00;5,188.75;20,351.50;1,494.75
Jan 13, 2024 10:00 AM;Jan 13, 2024 11:00 AM;30,593.00;5,286.00;22,139.25;3,167.75
Jan 13, 2024 11:00 AM;Jan 13, 2024 12:00 PM;33,634.00;5,255.50;23,975.75;4,402.75
Jan 13, 2024 12:00 PM;Jan 13, 2024 1:00 PM;35,934.25;5,254.50;25,701.50;4,978.25
Jan 13, 2024 1:00 PM;Jan 13, 2024 2:00 PM;37,382.75;5,247.00;27,288.25;4,847.50
Jan 13, 2024 2:00 PM;Jan 13, 2024 3:00 PM;37,750.75;5,104.75;28,736.50;3,909.50
Jan 13, 2024 3:00 PM;Jan 13, 2024 4:00 PM;36,624.25;5,154.00;29,622.00;1,848.25
Jan 13, 2024 4:00 PM;Jan 13, 2024 5:00 PM;35,848.00;5,186.25;30,372.25;289.50
Jan 13, 2024 5:00 PM;Jan 13, 2024 6:00 PM;36,228.75;5,227.75;31,001.00;0.00
Jan 13, 2024 6:00 PM;Jan 13, 2024 7:00 PM;36,738.00;5,263.25;31,474.75;0.00
Jan 13, 2024 7:00 PM;Jan 13, 2024 8:00 PM;37,110.75;5,291.50;31,819.25;0.00
Jan 13, 2024 8:00 PM;Jan 13, 2024 9:00 PM;37,482.50;5,358.25;32,124.25;0.00
Jan 13, 2024 9:00 PM;Jan 13, 2024 10:00 PM;37,727.50;5,400.75;32,326.75;0.00
Jan 13, 2024 10:00 PM;Jan 13, 2024 11:00 PM;37,481.25;5,467.75;32,013.50;0.00
Jan 13, 2024 11:00 PM;Jan 14, 2024 12:00 AM;37,487.00;5,511.50;31,975.50;0.00
Jan 14, 2024 12:00 AM;Jan 14, 2024 1:00 AM;30,781.75;3,852.25;26,929.50;0.00
Jan 14, 2024 1:00 AM;Jan 14, 2024 2:00 AM;30,899.00;3,804.25;27,094.75;0.00
Jan 14, 2024 2:00 AM;Jan 14, 2024 3:00 AM;31,515.75;4,262.75;27,253.00;0.00
Jan 14, 2024 3:00 AM;Jan 14, 2024 4:00 AM;30,860.50;4,589.25;26,271.25;0.00
Jan 14, 2024 4:00 AM;Jan 14, 2024 5:00 AM;30,412.00;4,999.25;25,412.75;0.00
Jan 14, 2024 5:00 AM;Jan 14, 2024 6:00 AM;29,586.75;5,078.25;24,508.50;0.00
Jan 14, 2024 6:00 AM;Jan 14, 2024 7:00 AM;28,374.00;4,919.25;23,454.75;0.00
Jan 14, 2024 7:00 AM;Jan 14, 2024 8:00 AM;27,063.75;4,680.25;22,383.50;0.00
Jan 14, 2024 8:00 AM;Jan 14, 2024 9:00 AM;26,685.50;4,747.50;21,489.25;448.75
Jan 14, 2024 9:00 AM;Jan 14, 2024 10:00 AM;27,552.25;4,656.00;20,394.50;2,501.75
Jan 14, 2024 10:00 AM;Jan 14, 2024 11:00 AM;30,002.75;4,805.50;20,048.00;5,149.25
Jan 14, 2024 11:00 AM;Jan 14, 2024 12:00 PM;32,432.75;5,044.25;20,270.25;7,118.25
Jan 14, 2024 12:00 PM;Jan 14, 2024 1:00 PM;34,252.50;5,397.50;20,926.75;7,928.25
Jan 14, 2024 1:00 PM;Jan 14, 2024 2:00 PM;34,452.00;5,630.50;21,456.50;7,365.00
Jan 14, 2024 2:00 PM;Jan 14, 2024 3:00 PM;32,855.25;5,401.25;22,365.00;5,089.00
Jan 14, 2024 3:00 PM;Jan 14, 2024 4:00 PM;30,471.25;5,402.25;22,665.50;2,403.50
Jan 14, 2024 4:00 PM;Jan 14, 2024 5:00 PM;29,083.25;5,417.00;23,295.75;370.50
Jan 14, 2024 5:00 PM;Jan 14, 2024 6:00 PM;30,078.50;5,466.50;24,611.75;0.25
Jan 14, 2024 6:00 PM;Jan 14, 2024 7:00 PM;31,626.75;5,524.50;26,102.25;0.00
Jan 14, 2024 7:00 PM;Jan 14, 2024 8:00 PM;33,041.25;5,541.25;27,500.00;0.00
Jan 14, 2024 8:00 PM;Jan 14, 2024 9:00 PM;34,552.75;5,489.00;29,063.75;0.00
Jan 14, 2024 9:00 PM;Jan 14, 2024 10:00 PM;36,121.25;5,456.75;30,664.50;0.00
Jan 14, 2024 10:00 PM;Jan 14, 2024 11:00 PM;37,305.50;5,494.75;31,810.75;0.00
Jan 14, 2024 11:00 PM;Jan 15, 2024 12:00 AM;38,633.00;5,483.50;33,149.50;0.00
Jan 15, 2024 12:00 AM;Jan 15, 2024 1:00 AM;35,693.25;4,445.25;31,248.00;0.00
Jan 15, 2024 1:00 AM;Jan 15, 2024 2:00 AM;36,941.50;4,887.75;32,053.75;0.00
Jan 15, 2024 2:00 AM;Jan 15, 2024 3:00 AM;37,280.75;4,809.00;32,471.75;0.00
Jan 15, 2024 3:00 AM;Jan 15, 2024 4:00 AM;37,569.00;5,192.50;32,376.50;0.00
Jan 15, 2024 4:00 AM;Jan 15, 2024 5:00 AM;37,903.75;5,360.00;32,543.75;0.00
Jan 15, 2024 5:00 AM;Jan 15, 2024 6:00 AM;37,806.25;5,512.25;32,294.00;0.00
Jan 15, 2024 6:00 AM;Jan 15, 2024 7:00 AM;35,909.50;5,563.25;30,346.25;0.00
Jan 15, 2024 7:00 AM;Jan 15, 2024 8:00 AM;34,547.75;5,827.75;28,720.00;0.00
Jan 15, 2024 8:00 AM;Jan 15, 2024 9:00 AM;34,278.75;5,814.50;28,029.50;434.75
Jan 15, 2024 9:00 AM;Jan 15, 2024 10:00 AM;35,257.50;5,620.25;27,275.50;2,361.75
Jan 15, 2024 10:00 AM;Jan 15, 2024 11:00 AM;36,667.00;5,361.75;26,631.25;4,674.00
Jan 15, 2024 11:00 AM;Jan 15, 2024 12:00 PM;37,473.25;5,080.25;26,412.75;5,980.25
Jan 15, 2024 12:00 PM;Jan 15, 2024 1:00 PM;37,495.50;4,914.00;26,559.50;6,022.00
Jan 15, 2024 1:00 PM;Jan 15, 2024 2:00 PM;36,409.25;4,787.75;26,437.25;5,184.25
Jan 15, 2024 2:00 PM;Jan 15, 2024 3:00 PM;34,552.25;4,548.00;26,343.25;3,661.00
Jan 15, 2024 3:00 PM;Jan 15, 2024 4:00 PM;31,189.75;4,557.75;24,944.25;1,687.75
Jan 15, 2024 4:00 PM;Jan 15, 2024 5:00 PM;28,354.75;4,550.25;23,542.75;261.75
Jan 15, 2024 5:00 PM;Jan 15, 2024 6:00 PM;26,759.25;4,516.50;22,242.25;0.50
Jan 15, 2024 6:00 PM;Jan 15, 2024 7:00 PM;25,752.25;4,527.25;21,225.00;0.00
Jan 15, 2024 7:00 PM;Jan 15, 2024 8:00 PM;24,719.00;4,559.50;20,159.50;0.00
Jan 15, 2024 8:00 PM;Jan 15, 2024 9:00 PM;23,745.25;4,600.50;19,144.75;0.00
Jan 15, 2024 9:00 PM;Jan 15, 2024 10:00 PM;22,821.25;4,635.50;18,185.75;0.00
Jan 15, 2024 10:00 PM;Jan 15, 2024 11:00 PM;22,064.75;4,645.75;17,419.00;0.00
Jan 15, 2024 11:00 PM;Jan 16, 2024 12:00 AM;22,068.50;4,663.50;17,405.00;0.00
Jan 16, 2024 12:00 AM;Jan 16, 2024 1:00 AM;20,776.25;3,762.00;17,014.25;0.00
Jan 16, 2024 1:00 AM;Jan 16, 2024 2:00 AM;20,760.25;4,021.50;16,738.75;0.00
Jan 16, 2024 2:00 AM;Jan 16, 2024 3:00 AM;20,964.75;4,263.50;16,701.25;0.00
Jan 16, 2024 3:00 AM;Jan 16, 2024 4:00 AM;21,098.00;4,557.50;16,540.50;0.00
Jan 16, 2024 4:00 AM;Jan 16, 2024 5:00 AM;20,687.25;4,729.50;15,957.75;0.00
Jan 16, 2024 5:00 AM;Jan 16, 2024 6:00 AM;19,742.25;4,705.50;15,036.75;0.00
Jan 16, 2024 6:00 AM;Jan 16, 2024 7:00 AM;18,361.75;4,310.00;14,051.75;0.00
Jan 16, 2024 7:00 AM;Jan 16, 2024 8:00 AM;16,597.75;3,331.50;13,266.25;0.00
Jan 16, 2024 8:00 AM;Jan 16, 2024 9:00 AM;15,660.25;2,472.00;12,778.00;410.25
Jan 16, 2024 9:00 AM;Jan 16, 2024 10:00 AM;16,506.50;1,842.50;12,525.50;2,138.50
Jan 16, 2024 10:00 AM;Jan 16, 2024 11:00 AM;18,049.00;1,564.50;12,204.00;4,280.50
Jan 16, 2024 11:00 AM;Jan 16, 2024 12:00 PM;19,212.00;1,599.75;11,817.75;5,794.50
Jan 16, 2024 12:00 PM;Jan 16, 2024 1:00 PM;19,975.25;1,949.25;11,426.75;6,599.25
Jan 16, 2024 1:00 PM;Jan 16, 2024 2:00 PM;20,276.50;2,525.50;11,355.75;6,395.25
Jan 16, 2024 2:00 PM;Jan 16, 2024 3:00 PM;19,934.50;3,211.00;11,864.25;4,859.25
Jan 16, 2024 3:00 PM;Jan 16, 2024 4:00 PM;17,470.25;3,438.50;11,620.75;2,411.00
Jan 16, 2024 4:00 PM;Jan 16, 2024 5:00 PM;15,708.00;3,528.25;11,760.00;419.75
Jan 16, 2024 5:00 PM;Jan 16, 2024 6:00 PM;16,100.75;3,651.25;12,448.50;1.00
Jan 16, 2024 6:00 PM;Jan 16, 2024 7:00 PM;17,342.25;3,882.75;13,459.50;0.00
Jan 16, 2024 7:00 PM;Jan 16, 2024 8:00 PM;18,455.75;4,209.00;14,246.75;0.00
Jan 16, 2024 8:00 PM;Jan 16, 2024 9:00 PM;19,283.25;4,624.75;14,658.50;0.00
Jan 16, 2024 9:00 PM;Jan 16, 2024 10:00 PM;19,872.50;5,143.50;14,729.00;0.00
Jan 16, 2024 10:00 PM;Jan 16, 2024 11:00 PM;20,112.50;5,561.75;14,550.75;0.00
Jan 16, 2024 11:00 PM;Jan 17, 2024 12:00 AM;20,477.00;5,808.00;14,669.00;0.00
Jan 17, 2024 12:00 AM;Jan 17, 2024 1:00 AM;23,817.25;6,320.75;17,496.50;0.00
Jan 17, 2024 1:00 AM;Jan 17, 2024 2:00 AM;23,636.00;5,875.25;17,760.75;0.00
Jan 17, 2024 2:00 AM;Jan 17, 2024 3:00 AM;23,979.00;5,554.50;18,424.50;0.00
Jan 17, 2024 3:00 AM;Jan 17, 2024 4:00 AM;24,121.25;5,317.75;18,803.50;0.00
Jan 17, 2024 4:00 AM;Jan 17, 2024 5:00 AM;24,249.00;5,251.00;18,998.00;0.00
Jan 17, 2024 5:00 AM;Jan 17, 2024 6:00 AM;24,074.75;5,149.75;18,925.00;0.00
Jan 17, 2024 6:00 AM;Jan 17, 2024 7:00 AM;24,470.25;4,908.00;19,562.25;0.00
Jan 17, 2024 7:00 AM;Jan 17, 2024 8:00 AM;24,124.75;4,780.25;19,344.50;0.00
Jan 17, 2024 8:00 AM;Jan 17, 2024 9:00 AM;22,585.25;3,978.00;18,273.00;334.25
Jan 17, 2024 9:00 AM;Jan 17, 2024 10:00 AM;21,706.00;3,193.25;17,044.00;1,468.75
Jan 17, 2024 10:00 AM;Jan 17, 2024 11:00 AM;20,055.00;2,843.00;14,512.00;2,700.00
Jan 17, 2024 11:00 AM;Jan 17, 2024 12:00 PM;16,964.75;2,636.75;11,096.50;3,231.50
Jan 17, 2024 12:00 PM;Jan 17, 2024 1:00 PM;13,988.00;2,477.50;8,416.25;3,094.25
Jan 17, 2024 1:00 PM;Jan 17, 2024 2:00 PM;11,615.75;2,392.50;6,714.75;2,508.50
Jan 17, 2024 2:00 PM;Jan 17, 2024 3:00 PM;9,710.75;2,326.00;5,813.25;1,571.50
Jan 17, 2024 3:00 PM;Jan 17, 2024 4:00 PM;8,306.00;2,083.25;5,501.75;721.00
Jan 17, 2024 4:00 PM;Jan 17, 2024 5:00 PM;7,537.00;1,829.50;5,554.50;153.00
Jan 17, 2024 5:00 PM;Jan 17, 2024 6:00 PM;7,336.50;1,645.75;5,686.25;4.50
Jan 17, 2024 6:00 PM;Jan 17, 2024 7:00 PM;7,223.75;1,507.75;5,716.00;0.00
Jan 17, 2024 7:00 PM;Jan 17, 2024 8:00 PM;7,055.75;1,364.00;5,691.75;0.00
Jan 17, 2024 8:00 PM;Jan 17, 2024 9:00 PM;7,073.00;1,356.50;5,716.50;0.00
Jan 17, 2024 9:00 PM;Jan 17, 2024 10:00 PM;7,085.50;1,411.50;5,674.00;0.00
Jan 17, 2024 10:00 PM;Jan 17, 2024 11:00 PM;7,217.25;1,487.00;5,730.25;0.00
Jan 17, 2024 11:00 PM;Jan 18, 2024 12:00 AM;7,474.50;1,597.25;5,877.25;0.00
Jan 18, 2024 12:00 AM;Jan 18, 2024 1:00 AM;7,116.00;1,727.25;5,388.75;0.00
Jan 18, 2024 1:00 AM;Jan 18, 2024 2:00 AM;6,860.50;1,638.00;5,222.50;0.00
Jan 18, 2024 2:00 AM;Jan 18, 2024 3:00 AM;7,200.00;1,939.25;5,260.75;0.00
Jan 18, 2024 3:00 AM;Jan 18, 2024 4:00 AM;7,355.25;2,222.00;5,133.25;0.00
Jan 18, 2024 4:00 AM;Jan 18, 2024 5:00 AM;7,688.25;2,417.00;5,271.25;0.00
Jan 18, 2024 5:00 AM;Jan 18, 2024 6:00 AM;8,112.75;2,356.00;5,756.75;0.00
Jan 18, 2024 6:00 AM;Jan 18, 2024 7:00 AM;7,628.00;2,383.75;5,244.25;0.00
Jan 18, 2024 7:00 AM;Jan 18, 2024 8:00 AM;7,517.00;2,406.25;5,110.75;0.00
Jan 18, 2024 8:00 AM;Jan 18, 2024 9:00 AM;8,372.25;2,623.00;5,467.00;282.25
Jan 18, 2024 9:00 AM;Jan 18, 2024 10:00 AM;10,445.75;2,831.50;5,822.25;1,792.00
Jan 18, 2024 10:00 AM;Jan 18, 2024 11:00 AM;13,039.50;3,114.75;6,205.00;3,719.75
Jan 18, 2024 11:00 AM;Jan 18, 2024 12:00 PM;14,699.00;3,283.25;6,121.00;5,294.75
Jan 18, 2024 12:00 PM;Jan 18, 2024 1:00 PM;15,173.25;3,316.00;5,907.25;5,950.00
Jan 18, 2024 1:00 PM;Jan 18, 2024 2:00 PM;14,992.50;3,318.75;6,179.25;5,494.50
Jan 18, 2024 2:00 PM;Jan 18, 2024 3:00 PM;14,088.50;3,162.75;6,863.75;4,062.00
Jan 18, 2024 3:00 PM;Jan 18, 2024 4:00 PM;13,223.75;3,485.75;7,683.00;2,055.00
Jan 18, 2024 4:00 PM;Jan 18, 2024 5:00 PM;13,261.75;3,907.00;8,974.25;380.50
Jan 18, 2024 5:00 PM;Jan 18, 2024 6:00 PM;14,803.00;4,446.50;10,353.75;2.75
Jan 18, 2024 6:00 PM;Jan 18, 2024 7:00 PM;16,492.75;4,937.25;11,555.50;0.00
Jan 18, 2024 7:00 PM;Jan 18, 2024 8:00 PM;17,878.00;5,356.25;12,521.75;0.00
Jan 18, 2024 8:00 PM;Jan 18, 2024 9:00 PM;19,166.00;5,640.00;13,526.00;0.00
Jan 18, 2024 9:00 PM;Jan 18, 2024 10:00 PM;20,337.75;5,720.25;14,617.50;0.00
Jan 18, 2024 10:00 PM;Jan 18, 2024 11:00 PM;21,416.00;5,721.75;15,694.25;0.00
Jan 18, 2024 11:00 PM;Jan 19, 2024 12:00 AM;22,627.75;5,699.00;16,928.75;0.00
Jan 19, 2024 12:00 AM;Jan 19, 2024 1:00 AM;23,553.25;4,769.75;18,783.50;0.00
Jan 19, 2024 1:00 AM;Jan 19, 2024 2:00 AM;25,454.75;4,986.25;20,468.50;0.00
Jan 19, 2024 2:00 AM;Jan 19, 2024 3:00 AM;26,443.25;5,026.00;21,417.25;0.00
Jan 19, 2024 3:00 AM;Jan 19, 2024 4:00 AM;27,425.75;5,083.25;22,342.50;0.00
Jan 19, 2024 4:00 AM;Jan 19, 2024 5:00 AM;27,928.50;5,100.50;22,828.00;0.00
Jan 19, 2024 5:00 AM;Jan 19, 2024 6:00 AM;28,379.75;5,111.00;23,268.75;0.00
Jan 19, 2024 6:00 AM;Jan 19, 2024 7:00 AM;28,869.00;5,016.75;23,852.25;0.00
Jan 19, 2024 7:00 AM;Jan 19, 2024 8:00 AM;27,909.00;4,762.75;23,146.25;0.00
Jan 19, 2024 8:00 AM;Jan 19, 2024 9:00 AM;28,109.25;4,846.75;22,641.75;620.75
Jan 19, 2024 9:00 AM;Jan 19, 2024 10:00 AM;30,473.25;4,962.25;22,510.50;3,000.50
Jan 19, 2024 10:00 AM;Jan 19, 2024 11:00 AM;32,340.50;5,252.75;21,295.75;5,792.00
Jan 19, 2024 11:00 AM;Jan 19, 2024 12:00 PM;33,732.50;5,445.50;20,325.25;7,961.75
Jan 19, 2024 12:00 PM;Jan 19, 2024 1:00 PM;34,614.75;5,704.00;19,916.00;8,994.75
Jan 19, 2024 1:00 PM;Jan 19, 2024 2:00 PM;34,603.25;5,565.25;20,449.50;8,588.50
Jan 19, 2024 2:00 PM;Jan 19, 2024 3:00 PM;33,373.75;5,432.00;21,408.50;6,533.25
Jan 19, 2024 3:00 PM;Jan 19, 2024 4:00 PM;31,670.50;5,391.75;22,838.00;3,440.75
Jan 19, 2024 4:00 PM;Jan 19, 2024 5:00 PM;30,490.75;5,272.25;24,553.25;665.25
Jan 19, 2024 5:00 PM;Jan 19, 2024 6:00 PM;31,558.25;5,214.50;26,343.75;0.00
Jan 19, 2024 6:00 PM;Jan 19, 2024 7:00 PM;32,893.75;5,193.00;27,700.75;0.00
Jan 19, 2024 7:00 PM;Jan 19, 2024 8:00 PM;33,683.25;5,182.25;28,501.00;0.00
Jan 19, 2024 8:00 PM;Jan 19, 2024 9:00 PM;34,104.00;5,204.50;28,899.50;0.00
Jan 19, 2024 9:00 PM;Jan 19, 2024 10:00 PM;34,299.25;5,215.75;29,083.50;0.00
Jan 19, 2024 10:00 PM;Jan 19, 2024 11:00 PM;33,867.25;5,256.50;28,610.75;0.00
Jan 19, 2024 11:00 PM;Jan 20, 2024 12:00 AM;33,778.50;5,276.00;28,502.50;0.00
Jan 20, 2024 12:00 AM;Jan 20, 2024 1:00 AM;34,530.75;4,107.50;30,423.25;0.00
Jan 20, 2024 1:00 AM;Jan 20, 2024 2:00 AM;33,993.75;3,838.25;30,155.50;0.00
Jan 20, 2024 2:00 AM;Jan 20, 2024 3:00 AM;33,772.50;4,213.00;29,559.50;0.00
Jan 20, 2024 3:00 AM;Jan 20, 2024 4:00 AM;33,158.75;4,244.25;28,914.50;0.00
Jan 20, 2024 4:00 AM;Jan 20, 2024 5:00 AM;32,961.00;4,347.75;28,613.25;0.00
Jan 20, 2024 5:00 AM;Jan 20, 2024 6:00 AM;32,996.25;4,558.75;28,437.50;0.00
Jan 20, 2024 6:00 AM;Jan 20, 2024 7:00 AM;32,721.75;4,431.00;28,290.75;0.00
Jan 20, 2024 7:00 AM;Jan 20, 2024 8:00 AM;32,329.00;4,363.50;27,965.25;0.25
Jan 20, 2024 8:00 AM;Jan 20, 2024 9:00 AM;32,758.75;4,481.50;27,521.00;756.25
Jan 20, 2024 9:00 AM;Jan 20, 2024 10:00 AM;35,836.75;4,575.75;27,283.00;3,978.00
Jan 20, 2024 10:00 AM;Jan 20, 2024 11:00 AM;38,641.50;4,959.50;26,045.25;7,636.75
Jan 20, 2024 11:00 AM;Jan 20, 2024 12:00 PM;39,887.75;5,092.00;24,432.25;10,363.50
Jan 20, 2024 12:00 PM;Jan 20, 2024 1:00 PM;39,800.75;5,205.25;23,012.50;11,583.00
Jan 20, 2024 1:00 PM;Jan 20, 2024 2:00 PM;37,667.75;5,195.75;21,718.00;10,754.00
Jan 20, 2024 2:00 PM;Jan 20, 2024 3:00 PM;33,945.75;5,255.25;20,660.25;8,030.25
Jan 20, 2024 3:00 PM;Jan 20, 2024 4:00 PM;29,189.50;5,194.50;19,801.75;4,193.25
Jan 20, 2024 4:00 PM;Jan 20, 2024 5:00 PM;25,435.50;5,205.75;19,384.00;845.75
Jan 20, 2024 5:00 PM;Jan 20, 2024 6:00 PM;24,675.50;5,304.00;19,369.75;1.75
Jan 20, 2024 6:00 PM;Jan 20, 2024 7:00 PM;24,853.25;5,469.00;19,384.25;0.00
Jan 20, 2024 7:00 PM;Jan 20, 2024 8:00 PM;24,977.00;5,645.00;19,332.00;0.00
Jan 20, 2024 8:00 PM;Jan 20, 2024 9:00 PM;25,009.25;5,772.50;19,236.75;0.00
Jan 20, 2024 9:00 PM;Jan 20, 2024 10:00 PM;24,995.25;5,837.50;19,157.75;0.00
Jan 20, 2024 10:00 PM;Jan 20, 2024 11:00 PM;24,974.50;5,888.50;19,086.00;0.00
Jan 20, 2024 11:00 PM;Jan 21, 2024 12:00 AM;25,389.25;5,834.25;19,555.00;0.00
Jan 21, 2024 12:00 AM;Jan 21, 2024 1:00 AM;27,788.50;5,620.50;22,168.00;0.00
Jan 21, 2024 1:00 AM;Jan 21, 2024 2:00 AM;28,910.00;5,630.00;23,280.00;0.00
Jan 21, 2024 2:00 AM;Jan 21, 2024 3:00 AM;30,158.50;5,683.00;24,475.50;0.00
Jan 21, 2024 3:00 AM;Jan 21, 2024 4:00 AM;30,827.00;5,556.75;25,270.25;0.00
Jan 21, 2024 4:00 AM;Jan 21, 2024 5:00 AM;31,277.50;5,112.25;26,165.25;0.00
Jan 21, 2024 5:00 AM;Jan 21, 2024 6:00 AM;32,229.00;4,772.50;27,456.50;0.00
Jan 21, 2024 6:00 AM;Jan 21, 2024 7:00 AM;33,695.50;4,814.25;28,881.25;0.00
Jan 21, 2024 7:00 AM;Jan 21, 2024 8:00 AM;35,173.00;4,749.75;30,422.50;0.75
Jan 21, 2024 8:00 AM;Jan 21, 2024 9:00 AM;37,966.00;4,935.50;32,153.75;876.75
Jan 21, 2024 9:00 AM;Jan 21, 2024 10:00 AM;42,375.75;5,067.25;33,321.75;3,986.75
Jan 21, 2024 10:00 AM;Jan 21, 2024 11:00 AM;46,036.50;5,359.00;33,811.25;6,866.25
Jan 21, 2024 11:00 AM;Jan 21, 2024 12:00 PM;47,817.00;5,491.75;33,948.00;8,377.25
